username,location,sentiment,sentiment-score,text,time_zone,created_at,place,lang,quote_count,reply_count,retweeted,retweet_count,favorited,favorite_count,timestamp_ms,followers_count,friends_count,statuses_count
성시중,당신의 가장 가까운데,POSITIVE,0.6410858631,"쇠고기도 한우인지 미국산인지 
호주산인지 알고 먹는데요.
식품도 GMO인지 아닌지 알고 
먹으면 좋을듯 합니다. 

청와대 청원 링크에 참여하면 
가능합니다.
https://t.co/A5tWsQ4rIQ",Seoul,Sun Mar 18 05:43:20 +0000 2018,,ko,0,0,False,0,False,0,1521351800201,103,143,3645
dee jamieson,,POSITIVE,0.9894002080000001,"RT @FastCoIdeas: This new standard combines the best of all the usual players—fair trade, humane, non-GMO—into one label that aims to set a…",,Sun Mar 18 05:43:46 +0000 2018,,en,0,0,False,0,False,0,1521351826605,102,339,1030
Azul Idgaf,"Vilakazi Street, Soweto",POSITIVE,0.6699747443,"RT @futurism: If you needed proof that scientists can re-engineer life, here it is. https://t.co/UFd9h06b93",,Sun Mar 18 05:43:53 +0000 2018,,en,0,0,False,0,False,0,1521351833147,365,494,1864
kabuagaru,,NEGATIVE,0.3457901478,GMOクリック証券のバイナリ https://t.co/OW7bHxHgN6,,Sun Mar 18 05:44:14 +0000 2018,,ja,0,0,False,0,False,0,1521351854098,97,302,3500
遺伝子組み換えに表示は必須！,,NEGATIVE,0.3703046441,＃遺伝子組み換え 作物の98％が表示義務のない国で栽培される。表示したら売れないからだ。つまり「表示」は栽培を止めるだけの大きな力を持っている。その大事な表示制度が危機に！　改悪を阻止しよう！　詳細→… https://t.co/66SVuMvkO3,,Sun Mar 18 05:44:54 +0000 2018,,ja,0,0,False,0,False,0,1521351894398,1,8,1552
げん玉(●≧∀)ｷｬｯ@JK2,,NEUTRAL,0.5121428967,【速報】インターネット界の雄、GMOが運営するお小遣いサイト。友達紹介制度の改良や新コンテンツの追加など成長度ＮＯ.１の注目サイトです！ 興味のある方は、ご覧ください。⇒ https://t.co/mEu4HcdkFQ,,Sun Mar 18 05:45:20 +0000 2018,,ja,0,0,False,0,False,0,1521351920666,41,60,913
Musa Ceylan,,POSITIVE,0.6699747443,"RT @futurism: If you needed proof that scientists can re-engineer life, here it is. https://t.co/UFd9h06b93",Pacific Time (US & Canada),Sun Mar 18 05:45:52 +0000 2018,,en,0,0,False,0,False,0,1521351952669,15,66,672
おトクーポン＠相互フォロー,,NEUTRAL,0.44037699700000005,"72%OFF【1,000円】≪☆送料無料☆テロンとした柔らか素材が女性らしくサラッと着る事ができます。シンプルなの...(くまポン by GMO) https://t.co/4X6Q42bBGn

#お得 #クーポン #割引き… https://t.co/V58if3hO4w",Tokyo,Sun Mar 18 05:46:31 +0000 2018,,ja,0,0,False,0,False,0,1521351991438,330,658,830
Farm Fairy Crafts,"Austin, Texas",NEGATIVE,0.3818816245,"Failure to Rule Out Allergenicity Renders Monsanto's #GMO Hammond Study Inconclusive: https://t.co/G7nMyBqgXq

#Allergies
#DustMites",Central Time (US & Canada),Sun Mar 18 05:47:28 +0000 2018,,en,0,0,False,0,False,0,1521352048022,28407,21269,668567
もちうさ,,POSITIVE,0.6308095455,"GMO昨日から何回かチェックしてるけど、スプ2500より下の表示出てないからトレードできないわ💧
DMMの入金、今日ちゃんと終わらせる！mexの方もBTC送金しなきゃだけど、まずは持ってる現物の少額のみでいいかなー。",,Sun Mar 18 05:48:05 +0000 2018,,ja,0,0,False,0,False,0,1521352085972,511,134,3886
Absolute Unit,Just outside of the kepler sol,NEGATIVE,0.1358031183,"@haui_hai @JohnBawss Hella sugar, hella trans fat, most of it is GMO",Arizona,Sun Mar 18 05:48:50 +0000 2018,"{'id': '944c03c1d85ef480', 'url': 'https://api.twitter.com/1.1/geo/id/944c03c1d85ef480.json', 'place_type': 'city', 'name': 'Fresno', 'full_name': 'Fresno, CA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-119.93251, 36.648905], [-119.93251, 36.923179], [-119.632419, 36.923179], [-119.632419, 36.648905]]]}, 'attributes': {}}",en,0,0,False,0,False,0,1521352130001,649,359,36996
meeng,,NEGATIVE,0.1441775411,"RT @Ikhwan_Syafiq: when i said ""genome biosequence"" it means that probably someone was messing with genetic engineering and probably tried…",,Sun Mar 18 05:48:50 +0000 2018,,en,0,0,False,0,False,0,1521352130308,77,118,8234
yuya＠社長,,NEUTRAL,0.5680890083,イヤな思いをさせられた 理由が何であれ、 そこから学ぶべきものが 何かあるはず。 #熊谷正寿(GMOの創業者) https://t.co/Ljw4f1xeIu,,Sun Mar 18 05:49:07 +0000 2018,,ja,0,0,False,0,False,0,1521352147198,170,1236,1028
Kismet,,NEGATIVE,0.1362458318,"RT @4thAnon: Kansas State Uni researchers make breakthrough. ""Huge problem"" of #Monsanto's #GMO pesticide glyphosate resistance in pigweeds…",Eastern Time (US & Canada),Sun Mar 18 05:49:22 +0000 2018,,en,0,0,False,0,False,0,1521352162388,4535,4425,53953
Crypto Beanman,"North Carolina, USA",POSITIVE,0.7171975374,"RT @BarstoolUofM: Clutch gene: 

1. An expression to describe an athlete's ability to perform well at the end of the game when there is a l…",,Sun Mar 18 05:50:14 +0000 2018,,en,0,0,False,0,False,0,1521352214244,64,146,1092
sllew,"denver, co",NEUTRAL,0.4522328377,@LGBTFosterCarer @realDonaldTrump you're wrong. He enjoys receiving golden showers. He can't even give that cause t… https://t.co/BElyj2qIce,Mountain Time (US & Canada),Sun Mar 18 05:50:24 +0000 2018,,en,0,0,False,0,False,0,1521352224090,99,236,3343
Meriç Özadak,"Istanbul, TR",NEUTRAL,0.5440660715,Üçüncü göz gen değişimiyle mümkün oluyor sanki... https://t.co/jOqTUEZcW7,Istanbul,Sun Mar 18 05:50:38 +0000 2018,,tr,0,0,False,0,False,0,1521352238796,591,590,404
OJ Nick,,POSITIVE,0.7171975374,"RT @BarstoolUofM: Clutch gene: 

1. An expression to describe an athlete's ability to perform well at the end of the game when there is a l…",,Sun Mar 18 05:50:46 +0000 2018,,en,0,0,False,0,False,0,1521352246086,48,54,276
#DestroyTheAadhaar #BringBackBallotPapers #BanEVM,Sun-Jupiter L4,NEGATIVE,0.3823048472,@p7eiades Venki Ramakrishnan has gone rogue(pro-GM) quite sometime before. He has refrained from answering tough qu… https://t.co/OZQGiED7yx,New Delhi,Sun Mar 18 05:51:13 +0000 2018,,en,0,0,False,0,False,0,1521352273303,488,1054,28529
#DestroyTheAadhaar #BringBackBallotPapers #BanEVM,Sun-Jupiter L4,NEGATIVE,0.3224755824,"@p7eiades If you want to watch about the many incidences of fights then 

https://t.co/gZNnLHFfsN",New Delhi,Sun Mar 18 05:52:44 +0000 2018,,en,0,0,False,0,False,0,1521352364957,488,1054,28530
hewwo,Im shleep,POSITIVE,0.7675731778,"RT @kalenminaj: BREAKING NEWS: Mariah Carey has officially become a gas, making her the skinniest person alive. She says she achieved this…",Pacific Time (US & Canada),Sun Mar 18 05:53:00 +0000 2018,,en,0,0,False,0,False,0,1521352380015,134,473,4019
Essay Homework Help,"Houston, TX",NEGATIVE,0.28314360980000003,Sample Essay on What is Gene Expression https://t.co/GgRnxv9fs3 #sampleessays,Pacific Time (US & Canada),Sun Mar 18 05:54:00 +0000 2018,,en,0,0,False,0,False,0,1521352440129,838,1491,53473
M Kamran Abrar,"Karachi, Pakistan",POSITIVE,0.6699747443,"RT @futurism: If you needed proof that scientists can re-engineer life, here it is. https://t.co/UFd9h06b93",,Sun Mar 18 05:54:13 +0000 2018,,en,0,0,False,0,False,0,1521352453635,280,1596,8392
em,on one,NEGATIVE,0.13273726400000002,Hi question @mmschocolate what does “partially produced with genetic engineering” mean on your label,Arizona,Sun Mar 18 05:56:06 +0000 2018,,en,0,0,False,0,False,0,1521352566128,788,494,17666
Farm Fairy Crafts,"Austin, Texas",NEGATIVE,0.10401336100000001,"This Is the Most Pesticide-Laden Fruit You Can Buy https://t.co/E9vREmLlQQ
#GMO",Central Time (US & Canada),Sun Mar 18 05:56:12 +0000 2018,,en,0,0,False,0,False,0,1521352572569,28408,21269,668569
William R. Cameron,"Texas, USA",NEGATIVE,0.2818777859,"RT @EsotericExposal: Numerous studies have linked GMO foods with several types of cancer, toxicity to human cells, allergies, and autoimmun…",,Sun Mar 18 05:57:17 +0000 2018,,en,0,0,False,0,False,0,1521352637147,2255,4292,20918
AnimalRescueCrusade,Vancouver Canada,POSITIVE,0.6721094847,"RT @egradyiv3217: #SoDelicious dairy free, non GMO, gluten free, #CertifiedVegan cashew milk salted caramel cluster frozen dessert. It was…",Pacific Time (US & Canada),Sun Mar 18 05:57:40 +0000 2018,,en,0,0,False,0,False,0,1521352660096,44801,13720,169151
虹,,NEUTRAL,0.5189325809,"RT @nananonopapa: モンサントの遺伝子組換え大豆を認めるな！

https://t.co/uQWKZiJfur",Irkutsk,Sun Mar 18 05:58:05 +0000 2018,,ja,0,0,False,0,False,0,1521352685308,1713,1679,145151
Farm Fairy Crafts,"Austin, Texas",NEGATIVE,0.1818078756,"Monsanto Weed Killer #Roundup Faces New Doubts on Safety in Unsealed 2017 Documents: https://t.co/4EfqpoXHpn
#GMO",Central Time (US & Canada),Sun Mar 18 05:58:30 +0000 2018,,en,0,0,False,0,False,0,1521352710558,28408,21269,668571
John Crooymans,"Bow Island, Alberta",NEUTRAL,0.4665362537,RT @CANTERRAcolette: The only difference between these 2 products is the one on the left #deceptivemarketing #NonGMO label the other none.…,,Sun Mar 18 05:58:37 +0000 2018,,en,0,0,False,0,False,0,1521352717384,271,220,540
Vasayo By Heather,"Ontario, Canada",POSITIVE,0.7098881006000001,Non-gmo Super Multivitamin/Mineral complex with advanced absorption! https://t.co/R6Ss2aI3NB 2018-03-18 06:00:42 https://t.co/jJ1QjEUhEz,,Sun Mar 18 06:00:44 +0000 2018,,en,0,0,False,0,False,0,1521352844015,476,804,775
Bella,,NEUTRAL,0.5563765168,"ใกล้ ฤดูกาล #ประชาธิปไตย ที่ใคร่หากันนัก กลับหมดหวังยังไงไม่รู้
ถ้าคนยังไม่มีวินัยไม่มีศีลธรรมจรรยาในตัว การเป็นประ… https://t.co/NPfOnY8bzE",Asia/Bangkok,Sun Mar 18 06:00:45 +0000 2018,"{'id': '00c8243341e0d656', 'url': 'https://api.twitter.com/1.1/geo/id/00c8243341e0d656.json', 'place_type': 'city', 'name': 'สวนหลวง', 'full_name': 'สวนหลวง, ประเทศไทย', 'country_code': 'TH', 'country': 'ประเทศไทย', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[100.597996, 13.700667], [100.597996, 13.750162], [100.658692, 13.750162], [100.658692, 13.700667]]]}, 'attributes': {}}",th,0,0,False,0,False,0,1521352845484,53,223,5812
lutsufer,"LILYMU, California",POSITIVE,0.9019123912,I’ve been eating more non GMO foods lately and they really are the best,Pacific Time (US & Canada),Sun Mar 18 06:00:50 +0000 2018,,en,0,0,False,0,False,0,1521352850268,314,215,8099
caleb onwe,Abuja Nigeria,POSITIVE,0.7752590179000001,"RT @ScienceAlly: Like shamrocks,  #GMO crops can indeed be green! Efficient food production protects wild lands &amp; natural resources. 
https…",,Sun Mar 18 06:00:58 +0000 2018,,en,0,0,False,0,False,0,1521352858319,16,152,533
Coding Jobs UK,United Kingdom,NEGATIVE,0.25907990340000003,Software Development Engineer - II (GMO) - Welwyn Garden City - Tesco - [ 📋 More Info  https://t.co/Qm7z1vnDA3 ]… https://t.co/KQ0Sg6X8fp,,Sun Mar 18 06:01:06 +0000 2018,,en,0,0,False,0,False,0,1521352866943,8,2,16973
💞beverly 💕,Castles in the air🌩⛅️🌈⛈✝️,NEGATIVE,0.14405371250000001,"RT @FarmFairyCrafts: This Is the Most Pesticide-Laden Fruit You Can Buy https://t.co/E9vREmLlQQ
#GMO",,Sun Mar 18 06:01:38 +0000 2018,,en,0,0,False,0,False,0,1521352898264,536,802,17940
Eun Young Seo,서울. 강동구.,NEUTRAL,0.563207984,"뭘 믿고 먹어야 하나...
생태계까지 교란시키는 GMO농산물...
인간이라고 피해갈 수 있을까...
https://t.co/4k4DQEaky3… https://t.co/My3e5SVwoz",Seoul,Sun Mar 18 06:02:31 +0000 2018,,ko,0,0,False,0,False,0,1521352951136,29,77,72
Magxky,,NEGATIVE,0.39451685550000004,แบรนด์ระดับโลกของ GMO Internet Group และ Netdesign... https://t.co/lAvnsBkYHo,,Sun Mar 18 06:02:36 +0000 2018,,und,0,0,False,0,False,0,1521352956523,29,121,675
Sunny the Solar Guy!,"Johannesburg, South Africa",NEGATIVE,0.3393163383,@VishwasSatgar https://t.co/2eESwWnmKi,Pretoria,Sun Mar 18 06:03:11 +0000 2018,,und,0,0,False,0,False,0,1521352991714,1340,1204,23554
マネット＠FX総合情報,,NEUTRAL,0.5897238851000001,"【FX NEWS】
プロ仕様ならココ！安心と信頼のGMOグループ「FXプライムbyGMO」

■豊富な情報量とセミナー開催
■優れた分析ツールで相場の流れをキャッチ！
■約定力＆約定スピードは№1！(矢野経済研究所調べ)

今なら… https://t.co/SPPr9gX90B",Tokyo,Sun Mar 18 06:03:22 +0000 2018,,ja,0,0,False,0,False,0,1521353002337,1393,2474,4712
Farm Fairy Crafts,"Austin, Texas",POSITIVE,0.9154773355,"Organic, Non #GMO Cat &amp; Dog Food... Pets are Family Too!
https://t.co/RsT96JP0iF https://t.co/tDveuYZguh",Central Time (US & Canada),Sun Mar 18 06:03:35 +0000 2018,,en,0,0,False,0,False,0,1521353015866,28408,21269,668575
GreenPact,Earth,NEGATIVE,0.2547073066,#GMO Daily Facepalm is out! https://t.co/8ISYZmAKfP Featuring @debunkdenialism @FarmFairyCrafts #cancer,Quito,Sun Mar 18 06:03:52 +0000 2018,,en,0,0,False,0,False,0,1521353032036,797,589,30860
きっとあなたが気づいていないだけ,日本 東京,NEUTRAL,0.5936896205000001,"あのIT大手のGMOが！！

#ビットコイン #決済 #給料支払い

https://t.co/fKKAu6udHk",Pacific Time (US & Canada),Sun Mar 18 06:04:20 +0000 2018,,ja,0,0,False,0,False,0,1521353060421,7704,8377,10027
Farm Fairy Crafts,"Austin, Texas",POSITIVE,0.9252221584,"Transparency
FOOD is more than a Commodity
Its our FUEL 4 LIFE
Remove #GMO or
Label Ez2C ON Package

https://t.co/IlRTNLDdZg

@OnlyOrganic",Central Time (US & Canada),Sun Mar 18 06:04:22 +0000 2018,,en,0,0,False,0,False,0,1521353062580,28408,21269,668576
Eugene DeCouto Mota, Bermuda,POSITIVE,0.9460278153,"@yashar Ren ClearCalm 3 collection. Adult acne. No GMO’s, etc. I’ve used everything from drugstore to prestige brands. Ren works wonders.",,Sun Mar 18 06:05:05 +0000 2018,,en,0,0,False,0,False,0,1521353105235,44,143,136
sghosh,,POSITIVE,0.6699747443,"RT @futurism: If you needed proof that scientists can re-engineer life, here it is. https://t.co/UFd9h06b93",Hawaii,Sun Mar 18 06:05:56 +0000 2018,,en,0,0,False,0,False,0,1521353156048,302,469,81067
Matt Willemsen,"Oami, Chiba, Japan",NEGATIVE,0.1397914886,Planting GMOs kills so many bugs that it helps non-GMO crops | Ars Technica https://t.co/kUfaEfJv34,Tokyo,Sun Mar 18 06:07:10 +0000 2018,,en,0,0,False,0,False,0,1521353230050,343,700,24071
mari -78,"snake pit, mx, i love fer",POSITIVE,0.7584137321000001,"RT @airplanescth: you’re my loyal @Ashton5SOS 

APPRECIATE !! THE !! GENETICALLY !! MODIFIED !! FOOD !! WE !! CANT !! ESCAPE !! FROM !! THA…",Hawaii,Sun Mar 18 06:07:27 +0000 2018,,en,0,0,False,0,False,0,1521353247924,1568,280,3301
けーたい！,今はちば,NEUTRAL,0.5311757922,"実際にGMOとくとくBB×ドコモ光に乗り換えて、v6プラス対応でどのくらいの速度が出るのか、ドコモ光パックでどれくらい安くなるのかなどを検証！

速度は有線で270Mbps！

GMOとくとくBB×ドコモ光のメリット・デメリットを… https://t.co/KUgW4XgD82",,Sun Mar 18 06:07:31 +0000 2018,,ja,0,0,False,0,False,0,1521353251543,3936,4201,23398
skinny trixie,,NEUTRAL,0.5441134572,"Due to winning All Stars 3, @trixiemattel has officially become a gas, making her the skinniest person alive. She s… https://t.co/zBfZNlv63W",,Sun Mar 18 06:08:17 +0000 2018,,en,0,0,False,0,False,0,1521353297030,0,0,1
Calin A. 🇷🇴,,POSITIVE,0.6272951365,RT @theRominaPower: Smart country https://t.co/mTo5GXTplb,,Sun Mar 18 06:09:21 +0000 2018,,en,0,0,False,0,False,0,1521353361034,303,252,26786
ぱんこ,,NEUTRAL,0.44184103610000003,"RT @TokyoZooNet_PR: 英文ソース記事（CNN）のタイトルや本文は、翌日には修正されたようです。

Astronaut's DNA no longer matches that of his identical twin, NASA finds（DNAが変化）…",Tokyo,Sun Mar 18 06:10:33 +0000 2018,,ja,0,0,False,0,False,0,1521353433192,194,686,156057
NIGHT_CLUB＠相互100％,,NEGATIVE,0.16433626410000002,"GMO 高速レンタルサーバーなら【https://t.co/YpRQJ5RhKg 】
https://t.co/YpRQJ5RhKgのレンタルサーバーは、誰にでも安心かつ簡単に
運用できるように機能が充実した高速サーバーです。… https://t.co/U1JFyOqDv1",,Sun Mar 18 06:10:45 +0000 2018,,ja,0,0,False,0,False,0,1521353445972,3020,3033,13515
oscar campos estay,"Aconcagua City, Chile",POSITIVE,0.70080477,"RT @DanielNorero: Canadá se convierte en 3° país (tras Australia y NZ) en aprobar la importación de arroz dorado, un #transgénico que puede…",Santiago,Sun Mar 18 06:10:53 +0000 2018,,es,0,0,False,0,False,0,1521353453227,400,357,20078
ヒット・トレンドまとめ配信@相互フォロー,日本 東京,NEUTRAL,0.5597671270000001,"『【GMOコイン】の仮想通貨FX』
#仮想通貨 #FX #ビットコイン #GMO #取引 #オンライン #スマホ
https://t.co/qJqdYuJIhd",,Sun Mar 18 06:11:39 +0000 2018,,ja,0,0,False,0,False,0,1521353499595,21749,22959,35560
shoken,,NEUTRAL,0.5311757922,"実際にGMOとくとくBB×ドコモ光に乗り換えて、v6プラス対応でどのくらいの速度が出るのか、ドコモ光パックでどれくらい安くなるのかなどを検証！

速度は有線で270Mbps！

GMOとくとくBB×ドコモ光のメリット・デメリットを… https://t.co/P8N68ucmqW",,Sun Mar 18 06:11:43 +0000 2018,,ja,0,0,False,0,False,0,1521353503870,3199,3505,13006
galanakulalu,Kenya,NEGATIVE,0.34981021290000003,"@scstourswild @SNVworld @IFPRI @UN_CFS No GMO'S, we checked 16 different species",,Sun Mar 18 06:11:56 +0000 2018,,en,0,0,False,0,False,0,1521353516147,372,495,256
Natural Juice Junkie,"Gloucestershire, UK",NEGATIVE,0.1066728234,Ain't nothing but a GMO thing…  https://t.co/qsbI8n71o3,,Sun Mar 18 06:12:00 +0000 2018,,en,0,0,False,0,False,0,1521353520503,9779,3028,55293
